"word_id" "word_status" "repnum" "repstatus" "run" "lag" "correct" "RT" "crossrun" "sid"
10 "pseudo" 3 "REPEAT" 3 32 0 1252.57 TRUE 1008
40 "real" 2 "REPEAT" 3 4 1 904.3126 FALSE 1008
0 "pseudo" 1 "NOVEL" 3 0 1 1202.8636 FALSE 1008
40 "real" 3 "REPEAT" 3 2 1 769.0793 FALSE 1008
13 "real" 7 "REPEAT" 3 16 1 1508.8775 FALSE 1008
0 "pseudo" 1 "NOVEL" 3 0 1 1475.6708 FALSE 1008
1 "pseudo" 6 "REPEAT" 3 8 1 905.5552 FALSE 1008
0 "real" 1 "NOVEL" 3 0 1 1317.8531 FALSE 1008
0 "pseudo" 1 "NOVEL" 3 0 1 1307.6549 FALSE 1008
0 "real" 1 "NOVEL" 3 0 1 1786.1599 FALSE 1008
1 "pseudo" 7 "REPEAT" 3 4 1 982.5824 FALSE 1008
0 "real" 1 "NOVEL" 3 0 1 1312.747 FALSE 1008
0 "real" 1 "NOVEL" 3 0 1 1265.1292 FALSE 1008
0 "real" 1 "NOVEL" 3 0 1 1983.9216 FALSE 1008
0 "real" 1 "NOVEL" 3 0 1 1467.5644 FALSE 1008
0 "pseudo" 1 "NOVEL" 3 0 1 1294.7822 FALSE 1008
10 "pseudo" 4 "REPEAT" 3 16 1 1323.605 FALSE 1008
10 "pseudo" 5 "REPEAT" 3 1 1 791.609 FALSE 1008
0 "pseudo" 1 "NOVEL" 3 0 0 1322.7124 FALSE 1008
40 "real" 4 "REPEAT" 3 16 1 1149.701 FALSE 1008
40 "real" 5 "REPEAT" 3 1 1 779.7296 FALSE 1008
26 "pseudo" 2 "REPEAT" 3 32 1 1335.364 FALSE 1008
0 "pseudo" 1 "NOVEL" 3 0 0 1344.3234 FALSE 1008
0 "pseudo" 1 "NOVEL" 3 0 1 1677.8228 FALSE 1008
0 "pseudo" 1 "NOVEL" 3 0 1 2055.7336 FALSE 1008
10 "pseudo" 6 "REPEAT" 3 8 1 1052.3703 FALSE 1008
0 "real" 1 "NOVEL" 3 0 1 1290.0815 FALSE 1008
0 "pseudo" 1 "NOVEL" 3 0 1 1522.1058 FALSE 1008
40 "real" 6 "REPEAT" 3 8 1 1398.2428 FALSE 1008
10 "pseudo" 7 "REPEAT" 3 4 1 1177.1721 FALSE 1008
3 "pseudo" 1 "REPEAT" 3 0 1 1399.0248 FALSE 1008
23 "real" 5 "REPEAT" 3 32 0 1323.3731 FALSE 1008
0 "pseudo" 1 "NOVEL" 3 0 1 1882.7861 FALSE 1008
0 "real" 1 "NOVEL" 3 0 1 1253.9857 FALSE 1008
0 "real" 1 "NOVEL" 3 0 1 1297.5183 FALSE 1008
0 "real" 1 "NOVEL" 3 0 0 1746.8024 FALSE 1008
0 "pseudo" 1 "NOVEL" 3 0 1 1627.5682 FALSE 1008
26 "pseudo" 3 "REPEAT" 3 16 1 1536.4064 FALSE 1008
3 "pseudo" 2 "REPEAT" 3 8 1 1524.4141 FALSE 1008
26 "pseudo" 4 "REPEAT" 3 2 1 1080.573 FALSE 1008
35 "real" 1 "REPEAT" 3 0 1 1255.5539 FALSE 1008
54 "real" 1 "REPEAT" 3 0 1 1356.2256 FALSE 1008
26 "pseudo" 5 "REPEAT" 3 4 1 941.7827 FALSE 1008
35 "real" 2 "REPEAT" 3 4 0 1631.8647 FALSE 1008
0 "pseudo" 1 "NOVEL" 3 0 1 1498.0563 FALSE 1008
35 "real" 3 "REPEAT" 3 2 0 2400.035 FALSE 1008
23 "real" 6 "REPEAT" 3 16 0 1937.0261 FALSE 1008
0 "pseudo" 1 "NOVEL" 3 0 1 1072.6561 FALSE 1008
23 "real" 7 "REPEAT" 3 2 1 1167.9146 FALSE 1008
54 "real" 2 "REPEAT" 3 8 1 1152.1125 FALSE 1008
26 "pseudo" 6 "REPEAT" 3 8 1 1533.3539 FALSE 1008
26 "pseudo" 7 "REPEAT" 3 1 1 897.3214 FALSE 1008
0 "pseudo" 1 "NOVEL" 3 0 1 1415.4256 FALSE 1008
54 "real" 3 "REPEAT" 3 4 0 2400.0317 FALSE 1008
54 "real" 4 "REPEAT" 3 2 0 1299.2887 FALSE 1008
0 "pseudo" 1 "NOVEL" 3 0 1 1091.7203 FALSE 1008
0 "real" 1 "NOVEL" 3 0 1 1119.246 FALSE 1008
0 "real" 1 "NOVEL" 3 0 1 1207.0859 FALSE 1008
40 "real" 7 "REPEAT" 3 32 1 963.7072 FALSE 1008
37 "pseudo" 1 "REPEAT" 3 0 1 1459.0502 FALSE 1008
0 "real" 1 "NOVEL" 3 0 1 1152.4377 FALSE 1008
0 "pseudo" 1 "NOVEL" 3 0 1 1062.1046 FALSE 1008
0 "pseudo" 1 "NOVEL" 3 0 1 1345.0648 FALSE 1008
7 "real" 1 "REPEAT" 3 0 1 1118.5237 FALSE 1008
0 "real" 1 "NOVEL" 3 0 1 1042.7768 FALSE 1008
7 "real" 2 "REPEAT" 3 2 1 895.8693 FALSE 1008
0 "real" 1 "NOVEL" 3 0 1 1211.955 FALSE 1008
0 "pseudo" 1 "NOVEL" 3 0 1 1308.2373 FALSE 1008
3 "pseudo" 3 "REPEAT" 3 32 1 1118.603 FALSE 1008
0 "pseudo" 1 "NOVEL" 3 0 0 1279.3066 FALSE 1008
0 "real" 1 "NOVEL" 3 0 1 1159.106 FALSE 1008
0 "real" 1 "NOVEL" 3 0 0 1273.1824 FALSE 1008
3 "pseudo" 4 "REPEAT" 3 4 1 1020.1444 FALSE 1008
7 "real" 3 "REPEAT" 3 8 1 872.328 FALSE 1008
0 "real" 1 "NOVEL" 3 0 1 1262.8325 FALSE 1008
37 "pseudo" 2 "REPEAT" 3 16 0 1466.5649 FALSE 1008
7 "real" 4 "REPEAT" 3 4 1 1843.7291 FALSE 1008
7 "real" 5 "REPEAT" 3 1 1 768.6616 FALSE 1008
0 "pseudo" 1 "NOVEL" 3 0 1 1915.1524 FALSE 1008
0 "pseudo" 1 "NOVEL" 3 0 1 1151.8176 FALSE 1008
53 "pseudo" 1 "REPEAT" 3 0 1 1161.7694 FALSE 1008
53 "pseudo" 2 "REPEAT" 3 1 1 915.8271 FALSE 1008
37 "pseudo" 3 "REPEAT" 3 8 0 1009.0153 FALSE 1008
0 "pseudo" 1 "NOVEL" 3 0 1 1714.5206 FALSE 1008
0 "real" 1 "NOVEL" 3 0 1 1055.2548 FALSE 1008
54 "real" 5 "REPEAT" 4 32 0 871.9771 TRUE 1008
37 "pseudo" 4 "REPEAT" 4 4 0 1035.626 TRUE 1008
3 "pseudo" 5 "REPEAT" 4 16 0 856.8413 TRUE 1008
31 "real" 1 "REPEAT" 4 0 1 950.0402 FALSE 1008
3 "pseudo" 6 "REPEAT" 4 2 1 1082.8262 FALSE 1008
3 "pseudo" 7 "REPEAT" 4 1 1 1020.0068 FALSE 1008
35 "real" 5 "REPEAT" 4 16 0 1431.7905 TRUE 1008
31 "real" 2 "REPEAT" 4 4 1 1322.4735 FALSE 1008
0 "real" 1 "NOVEL" 4 0 1 959.2548 FALSE 1008
0 "real" 1 "NOVEL" 4 0 1 1571.0759 FALSE 1008
0 "pseudo" 1 "NOVEL" 4 0 1 1532.3301 FALSE 1008
0 "real" 1 "NOVEL" 4 0 0 1972.4911 FALSE 1008
53 "pseudo" 3 "REPEAT" 4 16 0 936.7923 TRUE 1008
0 "pseudo" 1 "NOVEL" 4 0 1 1107.5416 FALSE 1008
35 "real" 6 "REPEAT" 4 8 1 1671.1853 FALSE 1008
35 "real" 7 "REPEAT" 4 1 1 1079.8334 FALSE 1008
54 "real" 6 "REPEAT" 4 16 1 987.6512 FALSE 1008
54 "real" 7 "REPEAT" 4 1 1 679.636 FALSE 1008
0 "real" 1 "NOVEL" 4 0 1 1194.0764 FALSE 1008
0 "pseudo" 1 "NOVEL" 4 0 1 1879.0197 FALSE 1008
0 "real" 1 "NOVEL" 4 0 1 1379.0157 FALSE 1008
16 "pseudo" 1 "REPEAT" 4 0 1 1061.2853 FALSE 1008
0 "real" 1 "NOVEL" 4 0 1 977.8016 FALSE 1008
31 "real" 3 "REPEAT" 4 16 1 1142.0948 FALSE 1008
7 "real" 6 "REPEAT" 4 32 0 1226.6671 TRUE 1008
31 "real" 4 "REPEAT" 4 2 1 1150.8269 FALSE 1008
0 "real" 1 "NOVEL" 4 0 1 1083.5896 FALSE 1008
0 "real" 1 "NOVEL" 4 0 1 1522.3568 FALSE 1008
22 "real" 1 "REPEAT" 4 0 1 1429.5951 FALSE 1008
16 "pseudo" 2 "REPEAT" 4 8 1 1328.7452 FALSE 1008
22 "real" 2 "REPEAT" 4 2 1 1096.1129 FALSE 1008
16 "pseudo" 3 "REPEAT" 4 2 1 1020.0908 FALSE 1008
29 "pseudo" 1 "REPEAT" 4 0 1 1528.6136 FALSE 1008
37 "pseudo" 5 "REPEAT" 4 32 0 1213.0104 FALSE 1008
29 "pseudo" 2 "REPEAT" 4 2 1 1153.6826 FALSE 1008
37 "pseudo" 6 "REPEAT" 4 2 1 1036.5774 FALSE 1008
37 "pseudo" 7 "REPEAT" 4 1 1 881.5216 FALSE 1008
0 "pseudo" 1 "NOVEL" 4 0 1 1185.1623 FALSE 1008
0 "pseudo" 1 "NOVEL" 4 0 1 985.9346 FALSE 1008
0 "pseudo" 1 "NOVEL" 4 0 1 1808.6388 FALSE 1008
7 "real" 7 "REPEAT" 4 16 1 908.9474 FALSE 1008
0 "real" 1 "NOVEL" 4 0 1 1472.6826 FALSE 1008
0 "pseudo" 1 "NOVEL" 4 0 1 1086.0052 FALSE 1008
0 "real" 1 "NOVEL" 4 0 1 1134.4009 FALSE 1008
53 "pseudo" 4 "REPEAT" 4 32 0 1058.2169 FALSE 1008
0 "real" 1 "NOVEL" 4 0 1 1167.5558 FALSE 1008
22 "real" 3 "REPEAT" 4 16 1 1044.2247 FALSE 1008
22 "real" 4 "REPEAT" 4 1 1 943.9729 FALSE 1008
0 "real" 1 "NOVEL" 4 0 1 1114.0657 FALSE 1008
0 "real" 1 "NOVEL" 4 0 1 1229.2559 FALSE 1008
29 "pseudo" 3 "REPEAT" 4 16 1 1513.1077 FALSE 1008
22 "real" 5 "REPEAT" 4 4 1 908.8014 FALSE 1008
53 "pseudo" 5 "REPEAT" 4 8 0 1362.3237 FALSE 1008
0 "pseudo" 1 "NOVEL" 4 0 1 1176.3206 FALSE 1008
53 "pseudo" 6 "REPEAT" 4 2 1 1141.1565 FALSE 1008
0 "real" 1 "NOVEL" 4 0 1 1222.3375 FALSE 1008
0 "pseudo" 1 "NOVEL" 4 0 1 977.5673 FALSE 1008
31 "real" 5 "REPEAT" 4 32 1 1382.2628 FALSE 1008
53 "pseudo" 7 "REPEAT" 4 4 1 1058.9032 FALSE 1008
0 "real" 1 "NOVEL" 4 0 1 1245.1644 FALSE 1008
0 "real" 1 "NOVEL" 4 0 1 1394.4254 FALSE 1008
0 "pseudo" 1 "NOVEL" 4 0 1 1276.2018 FALSE 1008
0 "real" 1 "NOVEL" 4 0 1 1118.4747 FALSE 1008
16 "pseudo" 4 "REPEAT" 4 32 1 1578.0316 FALSE 1008
0 "pseudo" 1 "NOVEL" 4 0 1 1280.5683 FALSE 1008
31 "real" 6 "REPEAT" 4 8 1 1051.7842 FALSE 1008
31 "real" 7 "REPEAT" 4 1 1 864.105 FALSE 1008
0 "real" 1 "NOVEL" 4 0 1 1465.0606 FALSE 1008
51 "pseudo" 1 "REPEAT" 4 0 1 1297.6971 FALSE 1008
51 "pseudo" 2 "REPEAT" 4 2 1 1274.0484 FALSE 1008
0 "pseudo" 1 "NOVEL" 4 0 1 1210.0624 FALSE 1008
0 "pseudo" 1 "NOVEL" 4 0 1 1796.807 FALSE 1008
0 "real" 1 "NOVEL" 4 0 1 1163.2532 FALSE 1008
51 "pseudo" 3 "REPEAT" 4 4 1 1183.2021 FALSE 1008
0 "pseudo" 1 "NOVEL" 4 0 1 960.684 FALSE 1008
0 "pseudo" 1 "NOVEL" 4 0 1 1233.041 FALSE 1008
0 "real" 1 "NOVEL" 4 0 1 1074.2789 FALSE 1008
0 "pseudo" 1 "NOVEL" 4 0 1 983.071 FALSE 1008
16 "pseudo" 5 "REPEAT" 4 16 0 1099.8201 FALSE 1008
16 "pseudo" 6 "REPEAT" 4 1 1 751.791 FALSE 1008
0 "real" 1 "NOVEL" 4 0 0 905.0443 FALSE 1008
29 "pseudo" 4 "REPEAT" 4 32 1 1333.498 FALSE 1008
22 "real" 6 "REPEAT" 4 32 1 912.9118 FALSE 1008
16 "pseudo" 7 "REPEAT" 4 4 1 1029.1005 FALSE 1008
0 "real" 1 "NOVEL" 4 0 1 1552.7918 FALSE 1008
29 "pseudo" 5 "REPEAT" 4 4 1 980.8663 FALSE 1008
29 "pseudo" 6 "REPEAT" 4 1 1 840.014 FALSE 1008
0 "pseudo" 1 "NOVEL" 4 0 1 1282.2355 FALSE 1008
0 "pseudo" 1 "NOVEL" 4 0 1 954.6032 FALSE 1008
51 "pseudo" 4 "REPEAT" 4 16 1 1135.4116 FALSE 1008
22 "real" 7 "REPEAT" 4 8 1 994.9508 FALSE 1008
41 "real" 1 "REPEAT" 4 0 0 906.4656 FALSE 1008
0 "real" 1 "NOVEL" 4 0 1 1438.232 FALSE 1008
0 "pseudo" 1 "NOVEL" 4 0 1 1154.6765 FALSE 1008
29 "pseudo" 7 "REPEAT" 4 8 1 943.2964 FALSE 1008
0 "pseudo" 1 "NOVEL" 4 0 1 1083.7455 FALSE 1008
9 "real" 1 "REPEAT" 4 0 1 1028.2727 FALSE 1008
0 "real" 1 "NOVEL" 4 0 1 1085.8881 FALSE 1008
0 "pseudo" 1 "NOVEL" 4 0 1 1458.613 FALSE 1008
0 "pseudo" 1 "NOVEL" 5 0 1 915.4384 FALSE 1008
0 "real" 1 "NOVEL" 5 0 1 1272.4951 FALSE 1008
0 "real" 1 "NOVEL" 5 0 1 992.503 FALSE 1008
5 "pseudo" 1 "REPEAT" 5 0 0 1206.4033 FALSE 1008
0 "real" 1 "NOVEL" 5 0 1 1282.5048 FALSE 1008
9 "real" 2 "REPEAT" 5 8 0 1195.3064 TRUE 1008
9 "real" 3 "REPEAT" 5 1 0 1573.2633 FALSE 1008
5 "pseudo" 2 "REPEAT" 5 4 0 2393.6065 FALSE 1008
41 "real" 2 "REPEAT" 5 16 1 958.7738 TRUE 1008
41 "real" 3 "REPEAT" 5 1 1 824.4129 FALSE 1008
0 "real" 1 "NOVEL" 5 0 1 1305.3238 FALSE 1008
0 "pseudo" 1 "NOVEL" 5 0 1 1331.4067 FALSE 1008
0 "real" 1 "NOVEL" 5 0 1 1602.3951 FALSE 1008
41 "real" 4 "REPEAT" 5 4 1 925.8737 FALSE 1008
0 "real" 1 "NOVEL" 5 0 1 1172.6045 FALSE 1008
0 "real" 1 "NOVEL" 5 0 1 1074.9564 FALSE 1008
0 "real" 1 "NOVEL" 5 0 1 1344.1652 FALSE 1008
0 "real" 1 "NOVEL" 5 0 1 1160.1778 FALSE 1008
0 "real" 1 "NOVEL" 5 0 1 1130.7105 FALSE 1008
0 "real" 1 "NOVEL" 5 0 1 1115.3451 FALSE 1008
0 "pseudo" 1 "NOVEL" 5 0 1 1058.592 FALSE 1008
0 "real" 1 "NOVEL" 5 0 1 1539.4697 FALSE 1008
51 "pseudo" 5 "REPEAT" 5 32 1 1134.924 TRUE 1008
51 "pseudo" 6 "REPEAT" 5 1 1 810.899 FALSE 1008
0 "pseudo" 1 "NOVEL" 5 0 1 1055.1354 FALSE 1008
0 "pseudo" 1 "NOVEL" 5 0 1 1425.3126 FALSE 1008
0 "real" 1 "NOVEL" 5 0 1 1390.7966 FALSE 1008
0 "pseudo" 1 "NOVEL" 5 0 1 1129.0093 FALSE 1008
0 "pseudo" 1 "NOVEL" 5 0 1 929.3434 FALSE 1008
0 "real" 1 "NOVEL" 5 0 1 1432.9817 FALSE 1008
27 "pseudo" 1 "REPEAT" 5 0 1 1875.2709 FALSE 1008
51 "pseudo" 7 "REPEAT" 5 8 1 1058.0969 FALSE 1008
0 "pseudo" 1 "NOVEL" 5 0 1 1301.045 FALSE 1008
0 "pseudo" 1 "NOVEL" 5 0 1 924.9167 FALSE 1008
0 "pseudo" 1 "NOVEL" 5 0 1 1083.3157 FALSE 1008
0 "pseudo" 1 "NOVEL" 5 0 1 1207.4751 FALSE 1008
0 "real" 1 "NOVEL" 5 0 1 1031.4354 FALSE 1008
0 "real" 1 "NOVEL" 5 0 0 1566.3823 FALSE 1008
9 "real" 4 "REPEAT" 5 32 1 1426.0195 FALSE 1008
5 "pseudo" 3 "REPEAT" 5 32 1 1054.05 FALSE 1008
9 "real" 5 "REPEAT" 5 2 1 1013.2703 FALSE 1008
0 "real" 1 "NOVEL" 5 0 1 1086.8442 FALSE 1008
0 "pseudo" 1 "NOVEL" 5 0 1 1089.8221 FALSE 1008
0 "pseudo" 1 "NOVEL" 5 0 1 1387.899 FALSE 1008
9 "real" 6 "REPEAT" 5 4 0 1560.174 FALSE 1008
41 "real" 5 "REPEAT" 5 32 1 979.4272 FALSE 1008
27 "pseudo" 2 "REPEAT" 5 16 0 1524.4276 FALSE 1008
5 "pseudo" 4 "REPEAT" 5 8 1 1317.7705 FALSE 1008
0 "real" 1 "NOVEL" 5 0 1 1110.8806 FALSE 1008
5 "pseudo" 5 "REPEAT" 5 2 1 1226.4278 FALSE 1008
5 "pseudo" 6 "REPEAT" 5 1 1 1262.26 FALSE 1008
44 "pseudo" 1 "REPEAT" 5 0 1 1312.2599 FALSE 1008
18 "real" 1 "REPEAT" 5 0 1 1129.0643 FALSE 1008
41 "real" 6 "REPEAT" 5 8 1 891.1799 FALSE 1008
18 "real" 2 "REPEAT" 5 2 0 1638.994 FALSE 1008
41 "real" 7 "REPEAT" 5 2 1 971.2033 FALSE 1008
0 "real" 1 "NOVEL" 5 0 1 1430.4014 FALSE 1008
0 "real" 1 "NOVEL" 5 0 1 1059.2019 FALSE 1008
0 "pseudo" 1 "NOVEL" 5 0 1 1611.8206 FALSE 1008
44 "pseudo" 2 "REPEAT" 5 8 1 1595.7389 FALSE 1008
9 "real" 7 "REPEAT" 5 16 1 1078.9809 FALSE 1008
43 "real" 1 "REPEAT" 5 0 1 999.665 FALSE 1008
0 "real" 1 "NOVEL" 5 0 1 1558.8428 FALSE 1008
44 "pseudo" 3 "REPEAT" 5 4 1 915.0983 FALSE 1008
44 "pseudo" 4 "REPEAT" 5 1 1 1039.1405 FALSE 1008
2 "pseudo" 1 "REPEAT" 5 0 1 1437.2265 FALSE 1008
5 "pseudo" 7 "REPEAT" 5 16 1 1609.5776 FALSE 1008
2 "pseudo" 2 "REPEAT" 5 2 1 1262.547 FALSE 1008
0 "real" 1 "NOVEL" 5 0 1 1624.6304 FALSE 1008
43 "real" 2 "REPEAT" 5 8 0 1219.8444 FALSE 1008
18 "real" 3 "REPEAT" 5 16 0 2471.4438 FALSE 1008
43 "real" 3 "REPEAT" 5 2 1 1042.1291 FALSE 1008
0 "pseudo" 1 "NOVEL" 5 0 1 1010.5309 FALSE 1008
18 "real" 4 "REPEAT" 5 4 0 2328.5637 FALSE 1008
2 "pseudo" 3 "REPEAT" 5 8 1 1101.0594 FALSE 1008
0 "real" 1 "NOVEL" 5 0 1 936.5371 FALSE 1008
0 "real" 1 "NOVEL" 5 0 0 1353.425 FALSE 1008
27 "pseudo" 3 "REPEAT" 5 32 0 1173.1229 FALSE 1008
27 "pseudo" 4 "REPEAT" 5 1 0 1264.6575 FALSE 1008
44 "pseudo" 5 "REPEAT" 5 16 1 940.7277 FALSE 1008
0 "pseudo" 1 "NOVEL" 5 0 1 1631.8367 FALSE 1008
18 "real" 5 "REPEAT" 5 8 1 1458.8981 FALSE 1008
18 "real" 6 "REPEAT" 5 1 1 1045.8578 FALSE 1008
0 "pseudo" 1 "NOVEL" 5 0 1 1230.4476 FALSE 1008
4 "real" 1 "REPEAT" 5 0 1 1549.6842 FALSE 1008
0 "real" 1 "NOVEL" 5 0 0 1395.5173 FALSE 1008
27 "pseudo" 5 "REPEAT" 5 8 0 1768.9043 FALSE 1008
0 "pseudo" 1 "NOVEL" 5 0 0 1834.8286 FALSE 1008
27 "pseudo" 6 "REPEAT" 5 2 1 1292.8439 FALSE 1008
2 "pseudo" 4 "REPEAT" 5 16 0 1083.9839 FALSE 1008
0 "real" 1 "NOVEL" 5 0 1 968.9803 FALSE 1008
27 "pseudo" 7 "REPEAT" 5 4 1 2144.0182 FALSE 1008
0 "pseudo" 1 "NOVEL" 5 0 1 1044.8905 FALSE 1008
0 "pseudo" 1 "NOVEL" 5 0 1 1303.6202 FALSE 1008
21 "pseudo" 1 "REPEAT" 5 0 1 937.5202 FALSE 1008
0 "pseudo" 1 "NOVEL" 5 0 0 1701.674 FALSE 1008
21 "pseudo" 2 "REPEAT" 5 2 1 1178.3512 FALSE 1008
0 "pseudo" 1 "NOVEL" 5 0 0 1190.9837 FALSE 1008
0 "pseudo" 1 "NOVEL" 6 0 1 866.0339 FALSE 1008
0 "real" 1 "NOVEL" 6 0 1 1010.3825 FALSE 1008
21 "pseudo" 3 "REPEAT" 6 4 0 1166.2465 TRUE 1008
43 "real" 4 "REPEAT" 6 32 0 945.8664 TRUE 1008
0 "real" 1 "NOVEL" 6 0 1 894.1569 FALSE 1008
0 "real" 1 "NOVEL" 6 0 1 1078.1854 FALSE 1008
0 "pseudo" 1 "NOVEL" 6 0 1 950.6258 FALSE 1008
0 "pseudo" 1 "NOVEL" 6 0 1 1046.7644 FALSE 1008
0 "pseudo" 1 "NOVEL" 6 0 1 1246.589 FALSE 1008
0 "real" 1 "NOVEL" 6 0 0 1568.1162 FALSE 1008
30 "real" 1 "REPEAT" 6 0 1 1150.6352 FALSE 1008
48 "pseudo" 1 "REPEAT" 6 0 1 1039.3808 FALSE 1008
44 "pseudo" 6 "REPEAT" 6 32 0 1318.2857 TRUE 1008
48 "pseudo" 2 "REPEAT" 6 2 1 1050.6779 FALSE 1008
44 "pseudo" 7 "REPEAT" 6 2 1 935.0724 FALSE 1008
18 "real" 7 "REPEAT" 6 32 1 1080.6668 TRUE 1008
0 "real" 1 "NOVEL" 6 0 1 1085.5998 FALSE 1008
4 "real" 2 "REPEAT" 6 32 1 1318.9926 TRUE 1008
21 "pseudo" 4 "REPEAT" 6 16 1 1252.0838 FALSE 1008
43 "real" 5 "REPEAT" 6 16 0 977.8669 FALSE 1008
43 "real" 6 "REPEAT" 6 1 1 1039.6108 FALSE 1008
0 "real" 1 "NOVEL" 6 0 1 1219.3269 FALSE 1008
0 "real" 1 "NOVEL" 6 0 1 1249.8823 FALSE 1008
2 "pseudo" 5 "REPEAT" 6 32 0 1199.6085 TRUE 1008
43 "real" 7 "REPEAT" 6 4 1 1580.8849 FALSE 1008
0 "pseudo" 1 "NOVEL" 6 0 1 1124.3992 FALSE 1008
47 "real" 1 "REPEAT" 6 0 1 1661.3184 FALSE 1008
2 "pseudo" 6 "REPEAT" 6 4 1 1161.8286 FALSE 1008
2 "pseudo" 7 "REPEAT" 6 1 1 772.2867 FALSE 1008
0 "real" 1 "NOVEL" 6 0 1 1316.8107 FALSE 1008
8 "real" 1 "REPEAT" 6 0 1 1304.789 FALSE 1008
0 "pseudo" 1 "NOVEL" 6 0 1 1170.2211 FALSE 1008
0 "pseudo" 1 "NOVEL" 6 0 1 1315.6274 FALSE 1008
4 "real" 3 "REPEAT" 6 16 0 1024.5903 FALSE 1008
4 "real" 4 "REPEAT" 6 1 1 1380.4603 FALSE 1008
0 "pseudo" 1 "NOVEL" 6 0 1 1646.6394 FALSE 1008
4 "real" 5 "REPEAT" 6 2 1 820.0987 FALSE 1008
0 "pseudo" 1 "NOVEL" 6 0 1 1102.1168 FALSE 1008
8 "real" 2 "REPEAT" 6 8 1 1383.7564 FALSE 1008
0 "pseudo" 1 "NOVEL" 6 0 1 931.1109 FALSE 1008
8 "real" 3 "REPEAT" 6 2 1 792.1955 FALSE 1008
0 "pseudo" 1 "NOVEL" 6 0 1 1033.9588 FALSE 1008
30 "real" 2 "REPEAT" 6 32 1 1389.7435 FALSE 1008
0 "pseudo" 1 "NOVEL" 6 0 1 1416.0261 FALSE 1008
4 "real" 6 "REPEAT" 6 8 1 956.1747 FALSE 1008
48 "pseudo" 3 "REPEAT" 6 32 1 1200.2921 FALSE 1008
30 "real" 3 "REPEAT" 6 4 1 940.7939 FALSE 1008
0 "pseudo" 1 "NOVEL" 6 0 0 1246.4112 FALSE 1008
4 "real" 7 "REPEAT" 6 4 1 1296.8735 FALSE 1008
0 "pseudo" 1 "NOVEL" 6 0 1 1075.3246 FALSE 1008
21 "pseudo" 5 "REPEAT" 6 32 1 1048.2002 FALSE 1008
21 "pseudo" 6 "REPEAT" 6 1 1 739.4221 FALSE 1008
0 "pseudo" 1 "NOVEL" 6 0 1 1400.0499 FALSE 1008
0 "pseudo" 1 "NOVEL" 6 0 1 889.1157 FALSE 1008
30 "real" 4 "REPEAT" 6 8 1 829.7645 FALSE 1008
30 "real" 5 "REPEAT" 6 1 1 923.4898 FALSE 1008
0 "pseudo" 1 "NOVEL" 6 0 1 1616.8161 FALSE 1008
0 "pseudo" 1 "NOVEL" 6 0 1 1335.6514 FALSE 1008
47 "real" 2 "REPEAT" 6 32 0 1178.6536 FALSE 1008
21 "pseudo" 7 "REPEAT" 6 8 1 1383.1433 FALSE 1008
0 "pseudo" 1 "NOVEL" 6 0 1 1017.8683 FALSE 1008
48 "pseudo" 4 "REPEAT" 6 16 1 1017.8067 FALSE 1008
48 "pseudo" 5 "REPEAT" 6 1 1 892.2116 FALSE 1008
0 "pseudo" 1 "NOVEL" 6 0 1 1576.8138 FALSE 1008
0 "pseudo" 1 "NOVEL" 6 0 1 1562.7021 FALSE 1008
0 "real" 1 "NOVEL" 6 0 1 1156.4202 FALSE 1008
47 "real" 3 "REPEAT" 6 8 1 1479.9426 FALSE 1008
47 "real" 4 "REPEAT" 6 1 1 812.947 FALSE 1008
47 "real" 5 "REPEAT" 6 2 1 1325.9021 FALSE 1008
48 "pseudo" 6 "REPEAT" 6 8 1 1210.5477 FALSE 1008
30 "real" 6 "REPEAT" 6 16 1 1575.7672 FALSE 1008
8 "real" 4 "REPEAT" 6 32 1 1291.7077 FALSE 1008
30 "real" 7 "REPEAT" 6 2 1 758.8307 FALSE 1008
48 "pseudo" 7 "REPEAT" 6 4 1 970.8785 FALSE 1008
0 "pseudo" 1 "NOVEL" 6 0 0 2439.1694 FALSE 1008
8 "real" 6 "REPEAT" 6 1 1 702.854 FALSE 1008
12 "pseudo" 1 "REPEAT" 6 0 1 1345.1339 FALSE 1008
0 "real" 1 "NOVEL" 6 0 1 1333.4565 FALSE 1008
12 "pseudo" 2 "REPEAT" 6 2 1 1369.0919 FALSE 1008
0 "real" 1 "NOVEL" 6 0 1 1996.444 FALSE 1008
0 "pseudo" 1 "NOVEL" 6 0 1 1191.9977 FALSE 1008
0 "pseudo" 1 "NOVEL" 6 0 0 1495.0458 FALSE 1008
0 "real" 1 "NOVEL" 6 0 0 1408.1167 FALSE 1008
47 "real" 6 "REPEAT" 6 16 1 1491.7319 FALSE 1008
0 "real" 1 "NOVEL" 6 0 0 1383.7275 FALSE 1008
0 "pseudo" 1 "NOVEL" 6 0 1 1080.237 FALSE 1008
32 "pseudo" 1 "REPEAT" 6 0 1 1139.4193 FALSE 1008
47 "real" 7 "REPEAT" 6 4 1 2349.9269 FALSE 1008
0 "pseudo" 1 "NOVEL" 6 0 1 1375.4359 FALSE 1008
0 "pseudo" 1 "NOVEL" 6 0 1 1260.1425 FALSE 1008
0 "real" 1 "NOVEL" 6 0 1 1173.3053 FALSE 1008
8 "real" 7 "REPEAT" 6 16 1 1218.3349 FALSE 1008
